account_id,subscription_id,company_name,company_email,transaction_amount,transaction_date
acc_1320,sub_53381,Company_163,contact_163@ex.com,791.33,2024-09-07
acc_875,sub_50746,Company_76,contact_76@exa.com,1405.78,2024-06-09
acc_1037,sub_51943,Company_245,contact_245@ex.com,811.72,2023-06-29
acc_1141,sub_53326,Company_190,contact_190@ex.com,121.11,2023-06-28
acc_1113,sub_51965,Company_162,contact_162@ex.com,723.32,2023-01-10
acc_1137,sub_51168,Company_153,contact_153@ex.com,663.5,2023-11-20
acc_129,sub_52802,Company_240,contact_240@ex.com,483.92,2023-05-06
acc_1417,sub_51823,Company_233,contact_233@ex.com,472.48,2023-12-01
acc_1354,sub_53406,Company_178,contact_178@ex.com,334.81,2023-12-02
acc_464,sub_52985,Company_319,contact_319@ex.com,734.29,2024-06-08
acc_208,sub_50204,Company_174,contact_174@ex.com,777.59,2023-04-20
acc_871,sub_51459,Company_360,contact_360@ex.com,1.0,2023-07-12
acc_982,sub_50358,Company_358,contact_358@ex.com,675.19,2024-01-23
acc_333,sub_53823,Company_395,contact_395@ex.com,896.89,2024-02-12
acc_134,sub_52411,Company_30,alt_30@example.com,1480.67,2023-08-18
acc_812,sub_50859,Company_354,contact_354@ex.com,222.1,2024-09-11
acc_527,sub_52357,Company_221,contact_221@ex.com,1.0,2024-10-06
acc_881,sub_53251,Company_94,contact_94@exa.com,407.75,2023-12-16
acc_1249,sub_50215,Company_181,contact_181@ex.com,889.56,2024-08-22
acc_60,sub_53237,Company_59,contact_59@exa.com,1040.45,2023-04-25
acc_1091,sub_50197,Company_159,contact_159@ex.com,901.45,2023-12-15
acc_467,sub_51964,Company_295,contact_295@ex.com,874.61,2024-06-28
acc_480,sub_53710,Company_56,contact_56@exa.com,1252.34,2024-12-01
acc_698,sub_52903,Company_97,contact_97@exa.com,262.31,2024-12-22
acc_1107,sub_50348,Company_345,contact_345@ex.com,899.79,2024-11-10
acc_595,sub_52138,Company_28,alt_28@example.com,1358.81,2023-06-24
acc_604,sub_52664,Company_146,contact_146@ex.com,597.0,2024-06-10
acc_1059,sub_53180,Company_379,contact_379@ex.com,460.36,2024-11-17
acc_1484,sub_52519,Company_59,contact_59@exa.com,697.58,2024-01-15
acc_350,sub_51794,Company_277,contact_277@ex.com,850.34,2024-01-15
acc_1005,sub_53374,Company_18,alt_18@example.com,506.32,2024-12-28
acc_714,sub_52338,Company_33,contact_33@exa.com,1136.27,2023-05-10
acc_1062,sub_53872,Company_125,contact_125@ex.com,1.0,2024-08-29
acc_367,sub_50210,Company_223,contact_223@ex.com,232.32,2024-03-27
acc_1196,sub_53052,Company_200,contact_200@ex.com,704.89,2024-07-05
acc_1353,sub_52495,Company_26,alt_26@example.com,1347.85,2024-10-08
acc_152,sub_53434,Company_379,contact_379@ex.com,1233.6,2023-11-03
acc_1107,sub_52166,Company_122,contact_122@ex.com,297.55,2024-09-15
acc_926,sub_53716,Company_12,alt_12@example.com,1350.1,2024-04-18
acc_673,sub_50058,Company_142,contact_142@ex.com,1.0,2024-06-25
acc_538,sub_51225,Company_175,contact_175@ex.com,1.0,2023-04-12
acc_545,sub_53235,Company_142,contact_142@ex.com,1.0,2023-07-31
acc_802,sub_52142,Company_2,contact_2@exam.com,1473.42,2023-04-18
acc_374,sub_50339,Company_17,contact_17@exa.com,1094.66,2024-10-15
acc_430,sub_50121,Company_235,contact_235@ex.com,801.68,2023-12-16
acc_890,sub_53080,Company_7,alt_7@example.com,1276.4,2023-04-27
acc_168,sub_53175,Company_169,contact_169@ex.com,875.62,2024-09-16
acc_1104,sub_52013,Company_74,contact_74@exa.com,138.08,2023-12-11
acc_24,sub_52361,Company_321,contact_321@ex.com,1.0,2023-01-24
acc_1265,sub_53022,Company_243,contact_243@ex.com,991.9,2024-08-09
acc_342,sub_52581,Company_234,contact_234@ex.com,1.0,2024-03-31
acc_1182,sub_51916,Company_52,contact_52@exa.com,89.55,2023-11-20
acc_1148,sub_50605,Company_176,contact_176@ex.com,1.0,2024-03-09
acc_426,sub_52396,Company_74,contact_74@exa.com,347.1,2024-01-18
acc_1287,sub_50366,Company_111,contact_111@ex.com,1.0,2023-11-17
acc_1034,sub_53049,Company_337,contact_337@ex.com,816.92,2023-01-22
acc_1479,sub_53090,Company_287,contact_287@ex.com,707.73,2023-01-13
acc_1370,sub_53149,Company_86,contact_86@exa.com,491.26,2023-05-10
acc_809,sub_52757,Company_131,contact_131@ex.com,49.56,2023-05-05
acc_1179,sub_50499,Company_52,contact_52@exa.com,376.87,2024-08-21
acc_22,sub_50326,Company_176,contact_176@ex.com,387.96,2024-06-29
acc_1175,sub_50514,Company_56,contact_56@exa.com,1477.44,2023-11-11
acc_1324,sub_50550,Company_367,contact_367@ex.com,1.0,2023-12-24
acc_499,sub_50496,Company_82,contact_82@exa.com,1090.79,2023-02-13
acc_121,sub_52350,Company_109,contact_109@ex.com,1.0,2023-12-02
acc_1096,sub_53384,Company_108,contact_108@ex.com,1.0,2024-05-29
acc_252,sub_52937,Company_101,contact_101@ex.com,83.22,2023-12-02
acc_278,sub_50249,Company_108,contact_108@ex.com,463.02,2025-01-01
acc_424,sub_51888,Company_169,contact_169@ex.com,612.68,2023-12-18
acc_1428,sub_53820,Company_70,contact_70@exa.com,1196.71,2024-06-27
acc_422,sub_52032,Company_344,contact_344@ex.com,581.09,2024-02-16
acc_901,sub_50572,Company_80,contact_80@exa.com,136.72,2024-12-07
acc_503,sub_52327,Company_240,contact_240@ex.com,329.3,2023-09-05
acc_1268,sub_53270,Company_114,contact_114@ex.com,109.32,2023-01-08
acc_684,sub_52566,Company_312,contact_312@ex.com,825.94,2024-03-16
acc_752,sub_50370,Company_97,contact_97@exa.com,956.65,2023-10-26
acc_1364,sub_51844,Company_91,contact_91@exa.com,384.54,2024-10-28
acc_791,sub_51369,Company_349,contact_349@ex.com,1.0,2023-09-03
acc_999,sub_52395,Company_243,contact_243@ex.com,860.79,2024-01-01
acc_237,sub_51420,Company_330,contact_330@ex.com,169.87,2023-10-25
acc_805,sub_51008,Company_125,contact_125@ex.com,1.0,2024-09-20
acc_1352,sub_50174,Company_10,contact_10@exa.com,218.36,2024-06-04
acc_492,sub_53731,Company_385,contact_385@ex.com,717.87,2023-07-06
acc_58,sub_51871,Company_352,contact_352@ex.com,1.0,2024-07-11
acc_864,sub_52435,Company_395,contact_395@ex.com,1.0,2024-10-27
acc_840,sub_51549,Company_264,contact_264@ex.com,26.94,2023-09-13
acc_363,sub_51208,Company_292,contact_292@ex.com,791.44,2024-01-22
acc_523,sub_53306,Company_356,contact_356@ex.com,399.51,2024-12-22
acc_845,sub_52797,Company_23,contact_23@exa.com,133.28,2023-04-18
acc_1427,sub_52553,Company_88,contact_88@exa.com,703.5,2023-11-28
acc_420,sub_52599,Company_145,contact_145@ex.com,515.45,2024-10-12
acc_614,sub_53764,Company_273,contact_273@ex.com,626.2,2023-09-29
acc_765,sub_50175,Company_244,contact_244@ex.com,1.0,2023-02-08
acc_1371,sub_50773,Company_213,contact_213@ex.com,849.12,2023-01-02
acc_1005,sub_50554,Company_207,contact_207@ex.com,1.0,2023-01-09
acc_293,sub_51081,Company_32,alt_32@example.com,740.18,2023-08-02
acc_276,sub_51729,Company_375,contact_375@ex.com,1.0,2024-06-05
acc_210,sub_53573,Company_126,contact_126@ex.com,409.68,2023-09-23
acc_555,sub_52770,Company_354,contact_354@ex.com,690.87,2024-06-25
acc_1186,sub_53092,Company_278,contact_278@ex.com,360.28,2023-11-21
acc_433,sub_53253,Company_158,contact_158@ex.com,1.0,2024-08-12
acc_1178,sub_51686,Company_164,contact_164@ex.com,1.0,2024-03-04
acc_1243,sub_53523,Company_70,contact_70@exa.com,947.51,2024-12-09
acc_8,sub_53767,Company_121,contact_121@ex.com,863.11,2023-06-27
acc_1099,sub_52071,Company_368,contact_368@ex.com,1.0,2023-10-12
acc_1257,sub_53844,Company_152,contact_152@ex.com,773.54,2023-10-04
acc_656,sub_53568,Company_233,contact_233@ex.com,1.0,2023-12-26
acc_1448,sub_50458,Company_259,contact_259@ex.com,370.95,2023-12-03
acc_930,sub_52202,Company_259,contact_259@ex.com,220.96,2024-05-17
acc_929,sub_50504,Company_178,contact_178@ex.com,413.51,2023-07-21
acc_1315,sub_50087,Company_267,contact_267@ex.com,1452.4,2024-07-20
acc_1147,sub_53931,Company_118,contact_118@ex.com,1.0,2023-04-19
acc_786,sub_53102,Company_142,contact_142@ex.com,1.0,2023-10-05
acc_1477,sub_53177,Company_281,contact_281@ex.com,1.0,2023-02-05
acc_625,sub_50831,Company_197,contact_197@ex.com,1.0,2024-08-27
acc_1071,sub_52063,Company_28,contact_28@exa.com,1353.7,2024-06-03
acc_421,sub_52021,Company_361,contact_361@ex.com,831.6,2024-03-29
acc_736,sub_52670,Company_23,alt_23@example.com,1443.46,2023-08-16
acc_480,sub_52999,Company_12,alt_12@example.com,337.38,2023-10-18
acc_973,sub_53116,Company_170,contact_170@ex.com,685.27,2023-09-15
acc_477,sub_50386,Company_22,contact_22@exa.com,1081.84,2024-09-11
acc_1276,sub_50051,Company_386,contact_386@ex.com,1.0,2023-12-24
acc_1050,sub_50790,Company_91,contact_91@exa.com,1242.34,2024-03-05
acc_48,sub_53970,Company_130,contact_130@ex.com,295.71,2023-05-11
acc_273,sub_51621,Company_226,contact_226@ex.com,536.05,2023-06-20
acc_81,sub_53972,Company_52,contact_52@exa.com,1387.27,2023-03-11
acc_349,sub_52683,Company_284,contact_284@ex.com,1.0,2023-08-27
acc_175,sub_53663,Company_183,contact_183@ex.com,924.6,2024-10-30
acc_923,sub_51458,Company_23,contact_23@exa.com,703.5,2023-01-08
acc_573,sub_51099,Company_355,contact_355@ex.com,118.1,2023-02-27
acc_1414,sub_52897,Company_102,contact_102@ex.com,752.23,2024-08-28
acc_1443,sub_53435,Company_292,contact_292@ex.com,422.72,2024-08-01
acc_1129,sub_53441,Company_363,contact_363@ex.com,972.0,2023-03-02
acc_989,sub_52545,Company_240,contact_240@ex.com,1.0,2023-11-13
acc_1300,sub_50404,Company_287,contact_287@ex.com,1.0,2023-05-28
acc_568,sub_53074,Company_42,contact_42@exa.com,825.1,2024-04-21
acc_1203,sub_50115,Company_208,contact_208@ex.com,1.0,2024-07-25
acc_310,sub_51944,Company_87,contact_87@exa.com,1121.73,2023-09-19
acc_1177,sub_53545,Company_54,contact_54@exa.com,622.17,2023-07-07
acc_765,sub_50726,Company_152,contact_152@ex.com,135.63,2024-05-22
acc_612,sub_53448,Company_12,contact_12@exa.com,1194.31,2023-07-09
acc_29,sub_51186,Company_25,contact_25@exa.com,412.22,2024-12-11
acc_1380,sub_52644,Company_166,contact_166@ex.com,336.7,2024-03-05
acc_221,sub_50408,Company_180,contact_180@ex.com,809.68,2024-09-28
acc_73,sub_50211,Company_165,contact_165@ex.com,304.78,2024-01-27
acc_884,sub_52153,Company_94,contact_94@exa.com,166.84,2024-01-26
acc_103,sub_50881,Company_236,contact_236@ex.com,722.84,2023-06-02
acc_818,sub_52237,Company_185,contact_185@ex.com,684.0,2024-10-30
acc_115,sub_50695,Company_257,contact_257@ex.com,1.0,2023-06-05
acc_72,sub_53190,Company_0,alt_0@example.com,67.06,2023-12-10
acc_485,sub_53192,Company_302,contact_302@ex.com,598.57,2024-02-29
acc_278,sub_52955,Company_301,contact_301@ex.com,123.72,2024-01-05
acc_839,sub_50805,Company_143,contact_143@ex.com,1.0,2024-08-20
acc_21,sub_50127,Company_91,contact_91@exa.com,521.67,2024-05-02
acc_642,sub_52477,Company_126,contact_126@ex.com,64.44,2023-04-09
acc_499,sub_52027,Company_10,alt_10@example.com,222.11,2024-07-30
acc_26,sub_53955,Company_190,contact_190@ex.com,58.48,2024-04-17
acc_1261,sub_50885,Company_219,contact_219@ex.com,702.99,2023-07-14
acc_71,sub_53082,Company_274,contact_274@ex.com,988.44,2023-06-25
acc_192,sub_50656,Company_286,contact_286@ex.com,181.55,2024-07-07
acc_780,sub_53330,Company_305,contact_305@ex.com,858.23,2024-06-05
acc_155,sub_51935,Company_357,contact_357@ex.com,989.53,2024-05-22
acc_1454,sub_51295,Company_265,contact_265@ex.com,1.0,2024-02-22
acc_230,sub_53245,Company_352,contact_352@ex.com,1.0,2023-04-24
acc_343,sub_52332,Company_23,contact_23@exa.com,829.79,2023-03-12
acc_13,sub_51941,Company_166,contact_166@ex.com,693.09,2023-11-10
acc_834,sub_51003,Company_184,contact_184@ex.com,99.61,2023-05-29
acc_462,sub_53379,Company_58,contact_58@exa.com,1144.17,2023-10-28
acc_270,sub_53509,Company_177,contact_177@ex.com,291.83,2023-05-28
acc_1327,sub_50380,Company_121,contact_121@ex.com,608.02,2023-05-28
acc_371,sub_51402,Company_20,alt_20@example.com,337.72,2024-08-24
acc_169,sub_51105,Company_254,contact_254@ex.com,230.04,2024-11-11
acc_35,sub_52991,Company_21,contact_21@exa.com,883.34,2023-11-09
acc_914,sub_53038,Company_151,contact_151@ex.com,1200.8,2024-04-30
acc_370,sub_53618,Company_154,contact_154@ex.com,576.22,2023-01-24
acc_1382,sub_50852,Company_25,alt_25@example.com,290.29,2024-10-18
acc_724,sub_52562,Company_36,alt_36@example.com,487.39,2023-08-19
acc_268,sub_53780,Company_132,contact_132@ex.com,716.08,2023-03-22
acc_954,sub_52668,Company_152,contact_152@ex.com,911.96,2023-11-04
acc_1142,sub_52949,Company_246,contact_246@ex.com,55.68,2024-11-24
acc_554,sub_50548,Company_52,contact_52@exa.com,1423.07,2024-12-09
acc_1197,sub_51470,Company_80,contact_80@exa.com,819.27,2023-04-25
acc_76,sub_51565,Company_216,contact_216@ex.com,214.49,2023-04-19
acc_1367,sub_52355,Company_243,contact_243@ex.com,183.45,2024-07-03
acc_187,sub_52381,Company_32,contact_32@exa.com,272.68,2024-03-16
acc_829,sub_52213,Company_343,contact_343@ex.com,1.0,2024-12-20
acc_1243,sub_51169,Company_22,alt_22@example.com,1207.45,2024-02-28
acc_981,sub_51045,Company_182,contact_182@ex.com,842.88,2024-06-10
acc_863,sub_52762,Company_277,contact_277@ex.com,207.81,2024-04-19
acc_121,sub_51553,Company_293,contact_293@ex.com,1.0,2024-05-27
acc_552,sub_52152,Company_237,contact_237@ex.com,481.7,2023-09-23
acc_1047,sub_50096,Company_154,contact_154@ex.com,1.0,2024-03-24
acc_225,sub_52312,Company_78,contact_78@exa.com,866.39,2024-05-17
acc_1270,sub_51194,Company_238,contact_238@ex.com,1.0,2023-05-14
acc_896,sub_50351,Company_63,contact_63@exa.com,465.15,2023-02-21
acc_1170,sub_51653,Company_159,contact_159@ex.com,1.0,2024-06-25
acc_413,sub_53822,Company_258,contact_258@ex.com,601.7,2024-10-02
acc_405,sub_50523,Company_259,contact_259@ex.com,1.0,2023-08-24
acc_1107,sub_51141,Company_267,contact_267@ex.com,418.14,2024-03-23
acc_920,sub_51107,Company_45,contact_45@exa.com,1417.93,2023-02-10
acc_324,sub_52065,Company_392,contact_392@ex.com,193.56,2024-08-10
acc_1081,sub_53954,Company_150,contact_150@ex.com,627.12,2023-10-08
acc_384,sub_51768,Company_384,contact_384@ex.com,239.09,2023-01-10
acc_136,sub_50688,Company_205,contact_205@ex.com,1.0,2023-07-24
acc_1489,sub_53045,Company_23,alt_23@example.com,747.67,2023-06-01
acc_30,sub_53548,Company_180,contact_180@ex.com,551.73,2023-12-03
acc_427,sub_50006,Company_112,contact_112@ex.com,1.0,2023-01-03
acc_43,sub_50249,Company_108,contact_108@ex.com,46.9,2024-06-15
acc_510,sub_51543,Company_394,contact_394@ex.com,1.0,2025-01-01
acc_929,sub_51651,Company_48,contact_48@exa.com,374.12,2023-04-24
acc_10,sub_52507,Company_23,contact_23@exa.com,24.97,2024-06-17
acc_1164,sub_52341,Company_216,contact_216@ex.com,1.0,2023-05-05
acc_244,sub_51032,Company_31,contact_31@exa.com,621.17,2023-01-03
acc_1188,sub_50094,Company_35,contact_35@exa.com,1433.32,2023-04-05
acc_1163,sub_51574,Company_107,contact_107@ex.com,1.0,2024-10-04
acc_482,sub_50623,Company_391,contact_391@ex.com,225.52,2024-05-21
acc_936,sub_50825,Company_157,contact_157@ex.com,1118.4,2024-08-18
acc_1090,sub_52757,Company_131,contact_131@ex.com,1.0,2024-08-14
acc_942,sub_52976,Company_0,contact_0@exam.com,1115.22,2024-09-24
acc_796,sub_50183,Company_13,contact_13@exa.com,33.18,2023-12-11
acc_1113,sub_51229,Company_231,contact_231@ex.com,1.0,2023-03-26
acc_1122,sub_53861,Company_151,contact_151@ex.com,649.38,2023-09-22
acc_1223,sub_53773,Company_338,contact_338@ex.com,1.0,2024-08-26
acc_568,sub_52109,Company_389,contact_389@ex.com,1.0,2023-09-13
acc_244,sub_51779,Company_305,contact_305@ex.com,1.0,2023-09-08
acc_913,sub_53903,Company_180,contact_180@ex.com,142.07,2023-04-09
acc_175,sub_52143,Company_240,contact_240@ex.com,491.14,2024-11-09
acc_1138,sub_52474,Company_299,contact_299@ex.com,975.73,2024-12-11
acc_676,sub_51061,Company_95,contact_95@exa.com,761.85,2024-08-10
acc_633,sub_53943,Company_287,contact_287@ex.com,242.12,2023-01-19
acc_1303,sub_50774,Company_117,contact_117@ex.com,404.47,2024-11-11
acc_141,sub_50049,Company_281,contact_281@ex.com,557.27,2023-11-28
acc_490,sub_53123,Company_144,contact_144@ex.com,431.05,2024-02-25
acc_915,sub_50122,Company_116,contact_116@ex.com,496.04,2024-08-11
acc_1224,sub_52487,Company_380,contact_380@ex.com,390.57,2024-08-18
acc_1442,sub_53647,Company_94,contact_94@exa.com,424.54,2024-02-19
acc_905,sub_51769,Company_373,contact_373@ex.com,239.44,2023-02-24
acc_120,sub_50391,Company_319,contact_319@ex.com,834.79,2023-10-01
acc_1319,sub_53609,Company_41,contact_41@exa.com,1087.11,2023-05-23
acc_1105,sub_52893,Company_339,contact_339@ex.com,1.0,2024-12-06
acc_312,sub_52076,Company_369,contact_369@ex.com,1.0,2024-10-30
acc_1052,sub_50911,Company_147,contact_147@ex.com,681.17,2023-10-23
acc_3,sub_53965,Company_80,contact_80@exa.com,240.95,2024-02-05
acc_69,sub_50576,Company_282,contact_282@ex.com,805.7,2024-05-27
acc_144,sub_53634,Company_20,alt_20@example.com,755.38,2024-12-06
acc_279,sub_51330,Company_2,contact_2@exam.com,712.0,2024-01-03
acc_395,sub_52609,Company_12,alt_12@example.com,629.15,2023-06-13
acc_456,sub_53895,Company_226,contact_226@ex.com,529.77,2024-04-10
acc_18,sub_50071,Company_34,alt_34@example.com,456.1,2023-06-13
acc_194,sub_52538,Company_18,contact_18@exa.com,1488.89,2024-07-27
acc_286,sub_53892,Company_259,contact_259@ex.com,836.46,2023-12-06
acc_1125,sub_50439,Company_10,contact_10@exa.com,191.97,2024-03-04
acc_671,sub_53991,Company_187,contact_187@ex.com,532.01,2023-01-19
acc_1364,sub_51174,Company_33,contact_33@exa.com,1302.09,2024-02-12
acc_65,sub_50468,Company_224,contact_224@ex.com,110.03,2024-09-08
acc_449,sub_50708,Company_367,contact_367@ex.com,101.96,2024-03-12
acc_49,sub_51672,Company_150,contact_150@ex.com,99.6,2023-05-11
acc_497,sub_52300,Company_86,contact_86@exa.com,793.11,2024-04-14
acc_61,sub_50354,Company_241,contact_241@ex.com,152.8,2023-06-29
acc_261,sub_50821,Company_8,alt_8@example.com,860.34,2024-10-04
acc_141,sub_51749,Company_134,contact_134@ex.com,539.25,2023-05-09
acc_1342,sub_50120,Company_39,alt_39@example.com,1358.59,2024-06-29
acc_767,sub_52929,Company_276,contact_276@ex.com,37.06,2024-03-15
acc_666,sub_51782,Company_271,contact_271@ex.com,352.09,2023-09-22
acc_782,sub_51278,Company_224,contact_224@ex.com,1093.6,2023-11-09
acc_364,sub_52683,Company_284,contact_284@ex.com,1.0,2024-03-26
acc_449,sub_51716,Company_279,contact_279@ex.com,1.0,2023-11-04
acc_52,sub_51568,Company_357,contact_357@ex.com,178.46,2023-04-01
acc_485,sub_51363,Company_380,contact_380@ex.com,30.13,2024-05-26
acc_1282,sub_52945,Company_153,contact_153@ex.com,1.0,2023-11-13
acc_305,sub_52014,Company_20,alt_20@example.com,404.02,2023-12-25
acc_864,sub_52286,Company_208,contact_208@ex.com,142.95,2024-02-24
acc_347,sub_52190,Company_394,contact_394@ex.com,261.51,2023-11-22
acc_208,sub_53100,Company_38,alt_38@example.com,1129.19,2023-05-10
acc_940,sub_53383,Company_185,contact_185@ex.com,1008.9,2023-07-07
acc_928,sub_51614,Company_87,contact_87@exa.com,1480.56,2024-06-05
acc_857,sub_51605,Company_64,contact_64@exa.com,1061.32,2024-02-01
acc_720,sub_53829,Company_198,contact_198@ex.com,1.0,2024-02-14
acc_313,sub_53902,Company_399,contact_399@ex.com,1.0,2023-10-10
acc_1273,sub_50313,Company_277,contact_277@ex.com,1321.4,2024-02-23
acc_1118,sub_53491,Company_160,contact_160@ex.com,674.16,2023-10-04
acc_1278,sub_53236,Company_26,contact_26@exa.com,454.31,2024-04-23
acc_1309,sub_50246,Company_230,contact_230@ex.com,327.39,2023-01-16
acc_846,sub_50149,Company_12,alt_12@example.com,1462.95,2023-04-22
acc_1046,sub_53302,Company_27,alt_27@example.com,468.9,2024-08-02
acc_618,sub_51979,Company_331,contact_331@ex.com,1.0,2023-05-09
acc_642,sub_50963,Company_385,contact_385@ex.com,1.0,2023-08-03
acc_110,sub_51259,Company_358,contact_358@ex.com,474.71,2024-03-05
acc_775,sub_53599,Company_267,contact_267@ex.com,830.57,2023-04-24
acc_178,sub_50617,Company_31,alt_31@example.com,517.69,2024-10-14
acc_518,sub_51772,Company_145,contact_145@ex.com,914.81,2023-12-31
acc_731,sub_50670,Company_243,contact_243@ex.com,400.03,2023-06-26
acc_819,sub_50070,Company_276,contact_276@ex.com,996.69,2023-10-11
acc_580,sub_53281,Company_178,contact_178@ex.com,971.37,2023-04-01
acc_254,sub_53139,Company_373,contact_373@ex.com,169.59,2024-12-28
acc_1010,sub_52508,Company_211,contact_211@ex.com,1.0,2024-07-13
acc_165,sub_52254,Company_83,contact_83@exa.com,806.17,2024-04-19
acc_6,sub_51020,Company_395,contact_395@ex.com,1.0,2024-03-15
acc_629,sub_50956,Company_360,contact_360@ex.com,353.51,2024-11-24
acc_589,sub_52403,Company_39,alt_39@example.com,760.66,2024-05-29
acc_367,sub_53302,Company_27,alt_27@example.com,1091.54,2024-06-24
acc_568,sub_52116,Company_12,alt_12@example.com,888.3,2024-03-05
acc_48,sub_52198,Company_83,contact_83@exa.com,1489.75,2024-02-19
acc_38,sub_51063,Company_125,contact_125@ex.com,534.03,2023-04-11
acc_207,sub_53344,Company_349,contact_349@ex.com,1.0,2023-07-06
acc_330,sub_50373,Company_64,contact_64@exa.com,1226.46,2024-01-15
