invoice_id,subscription_id,invoiced_amount,invoice_date
inv_92130,sub_53339,1048.84,2024-12-25
inv_92131,sub_51682,365.45,2023-10-23
inv_92132,sub_50782,1458.16,2023-08-27
inv_92133,sub_50997,1425.44,2023-04-05
inv_92134,sub_52845,229.23,2024-05-15
inv_92135,sub_53053,96.97,2023-10-20
inv_92136,sub_51310,478.17,2024-06-25
inv_92137,sub_53232,1392.36,2024-08-07
inv_92138,sub_53053,990.37,2023-01-21
inv_92140,sub_52486,1076.07,2023-01-19
inv_92141,sub_50979,79.14,2023-08-03
inv_92142,sub_50924,1246.57,2024-08-24
inv_92143,sub_52495,191.13,2023-03-14
inv_92144,sub_53984,779.82,2023-01-02
inv_92145,sub_50658,931.81,2024-02-13
inv_92146,sub_51798,97.48,2024-03-14
inv_92147,sub_51054,438.22,2023-01-07
inv_92148,sub_52447,330.47,2023-01-31
inv_92149,sub_52875,1136.15,2024-05-07
inv_92150,sub_51802,650.0,2024-10-26
inv_92151,sub_50355,450.67,2023-01-13
inv_92152,sub_51569,887.09,2023-06-07
inv_92153,sub_51604,52.81,2023-12-19
inv_92154,sub_51164,248.88,2024-02-29
inv_92155,sub_50880,534.52,2024-05-15
inv_92156,sub_51150,76.67,2024-07-24
inv_92157,sub_52062,1294.73,2023-12-12
inv_92158,sub_50437,675.96,2023-09-29
inv_92159,sub_51216,449.33,2023-03-18
inv_92160,sub_50997,1477.17,2024-06-23
inv_92161,sub_53811,827.89,2023-05-13
inv_92162,sub_51294,820.64,2023-07-05
inv_92163,sub_52944,383.19,2024-11-07
inv_92164,sub_51439,528.12,2024-02-06
inv_92165,sub_50934,700.54,2023-09-09
inv_92166,sub_52192,1153.35,2024-01-28
inv_92167,sub_53130,168.15,2024-05-05
inv_92168,sub_52530,908.94,2024-07-31
inv_92169,sub_50183,438.0,2023-08-02
inv_92171,sub_50042,607.04,2023-04-21
inv_92172,sub_50010,486.35,2024-09-02
inv_92173,sub_52589,1111.44,2023-12-27
inv_92174,sub_50114,703.11,2024-02-17
inv_92175,sub_50509,397.75,2024-11-18
inv_92176,sub_51076,781.68,2024-06-02
inv_92177,sub_51914,186.95,2024-11-06
inv_92178,sub_51776,902.28,2024-05-07
inv_92179,sub_53848,1181.15,2023-08-19
inv_92180,sub_52278,236.43,2023-04-20
inv_92181,sub_50233,908.27,2023-02-24
inv_92182,sub_50188,939.35,2023-04-30
inv_92183,sub_51142,912.33,2024-06-22
inv_92184,sub_52464,224.07,2024-12-03
inv_92185,sub_51564,841.06,2023-01-24
inv_92186,sub_52350,1453.36,2024-06-07
inv_92187,sub_53440,911.17,2024-04-18
inv_92188,sub_52548,305.53,2024-06-17
inv_92189,sub_53428,968.85,2024-11-18
inv_92190,sub_51576,1377.1,2023-09-21
inv_92191,sub_53703,598.55,2023-01-12
inv_92192,sub_52575,1496.91,2024-10-11
inv_92193,sub_50462,40.68,2024-03-13
inv_92194,sub_50145,346.96,2023-08-28
inv_92195,sub_52129,1095.79,2023-06-01
inv_92196,sub_52799,1274.1,2024-07-19
inv_92197,sub_52584,1066.59,2023-07-07
inv_92198,sub_50981,573.53,2024-04-14
inv_92199,sub_51297,502.27,2024-05-23
inv_92200,sub_50556,708.33,2023-02-08
inv_92202,sub_51298,61.64,2023-03-08
inv_92203,sub_53888,824.55,2024-10-06
inv_92204,sub_53433,812.21,2023-06-05
inv_92205,sub_50189,625.62,2024-02-16
inv_92206,sub_51474,1300.91,2024-03-27
inv_92207,sub_52032,621.13,2024-04-21
inv_92208,sub_52239,1371.97,2024-05-31
inv_92209,sub_51931,201.78,2023-01-11
inv_92210,sub_52098,947.19,2024-05-29
inv_92211,sub_50863,912.39,2023-05-15
inv_92212,sub_50006,1375.98,2024-02-06
inv_92213,sub_52880,649.23,2023-05-14
inv_92214,sub_52528,515.22,2024-06-04
inv_92215,sub_52307,820.44,2024-01-20
inv_92216,sub_51449,670.21,2024-05-28
inv_92217,sub_53858,1163.78,2023-09-06
inv_92218,sub_51641,708.71,2024-10-16
inv_92219,sub_50074,658.67,2023-03-09
inv_92220,sub_52323,1057.42,2024-05-21
inv_92221,sub_53759,549.88,2023-01-03
inv_92222,sub_50891,795.5,2023-11-02
inv_92223,sub_52654,102.85,2023-07-29
inv_92224,sub_53584,846.34,2023-01-03
inv_92225,sub_50361,543.24,2023-07-29
inv_92226,sub_50287,542.69,2023-01-07
inv_92227,sub_50042,1133.11,2024-12-11
inv_92228,sub_52182,330.79,2024-11-17
inv_92229,sub_50779,467.68,2024-07-08
inv_92230,sub_51314,985.94,2024-07-22
inv_92231,sub_51201,1183.45,2023-12-05
inv_92233,sub_53749,1376.29,2023-03-06
inv_92234,sub_53008,673.4,2024-06-17
inv_92235,sub_51235,343.44,2024-04-07
inv_92236,sub_51597,61.72,2024-06-18
inv_92237,sub_53049,1463.82,2023-07-11
inv_92238,sub_53190,551.26,2024-11-26
inv_92239,sub_52337,777.01,2023-05-01
inv_92240,sub_53954,1056.63,2024-09-02
inv_92241,sub_51454,1050.43,2023-08-25
inv_92242,sub_52640,1227.87,2023-06-03
inv_92243,sub_51069,1017.87,2024-02-21
inv_92244,sub_53114,1243.71,2023-07-14
inv_92245,sub_53099,1037.15,2023-02-22
inv_92246,sub_51066,1144.54,2023-07-08
inv_92247,sub_51343,867.64,2024-08-18
inv_92248,sub_50087,402.04,2024-11-28
inv_92249,sub_52765,1071.65,2023-03-12
inv_92250,sub_52516,1397.32,2024-08-10
inv_92251,sub_53256,482.87,2024-07-27
inv_92252,sub_52353,774.27,2024-12-24
inv_92253,sub_53055,773.24,2023-10-25
inv_92254,sub_50966,1078.5,2023-10-14
inv_92255,sub_53340,1475.05,2024-01-06
inv_92256,sub_52032,1073.39,2023-08-28
inv_92257,sub_51277,980.77,2023-11-19
inv_92258,sub_52420,545.27,2023-03-19
inv_92259,sub_50645,1412.31,2024-07-24
inv_92260,sub_51650,1142.83,2023-12-08
inv_92261,sub_50583,884.72,2024-12-29
inv_92262,sub_50909,1314.54,2024-10-07
inv_92264,sub_51782,248.2,2024-01-26
inv_92265,sub_52263,1192.63,2023-05-19
inv_92266,sub_50403,1031.42,2023-02-10
inv_92267,sub_52881,696.54,2023-12-11
inv_92268,sub_52443,68.06,2023-07-27
inv_92269,sub_50751,1104.39,2024-10-16
inv_92270,sub_51442,1276.12,2024-04-17
inv_92271,sub_50093,976.43,2023-11-08
inv_92272,sub_51175,1201.57,2023-03-28
inv_92273,sub_53256,404.09,2023-05-27
inv_92274,sub_50608,433.26,2023-08-03
inv_92275,sub_53257,1473.16,2023-07-07
inv_92276,sub_53606,522.21,2023-11-29
inv_92277,sub_52065,792.82,2024-01-09
inv_92278,sub_53604,1374.33,2023-11-30
inv_92279,sub_53690,676.75,2024-08-31
inv_92280,sub_53466,345.79,2024-05-15
inv_92281,sub_51095,269.02,2024-02-13
inv_92282,sub_50030,824.47,2023-12-30
inv_92283,sub_50182,220.56,2024-11-10
inv_92284,sub_51610,253.02,2024-01-19
inv_92285,sub_53245,1276.08,2024-09-18
inv_92286,sub_50448,413.46,2024-11-23
inv_92287,sub_53936,1152.49,2023-09-01
inv_92288,sub_53451,1164.36,2023-08-11
inv_92289,sub_53234,865.9,2024-01-05
inv_92290,sub_53879,901.04,2023-11-23
inv_92291,sub_51668,911.07,2023-05-05
inv_92292,sub_51904,1465.53,2023-01-15
inv_92293,sub_51930,111.12,2024-03-21
inv_92295,sub_53364,1181.21,2024-09-06
inv_92296,sub_53203,321.12,2023-07-18
inv_92297,sub_51592,345.75,2023-02-19
inv_92298,sub_50394,530.73,2024-10-29
inv_92299,sub_50750,718.16,2024-05-09
inv_92300,sub_50822,712.83,2024-07-09
inv_92301,sub_53245,1349.87,2023-05-06
inv_92302,sub_52177,465.24,2024-07-13
inv_92303,sub_52025,810.21,2023-01-18
inv_92304,sub_51463,242.21,2023-04-14
inv_92305,sub_52222,1277.01,2023-10-24
inv_92306,sub_50205,862.43,2023-03-04
inv_92307,sub_53481,1445.07,2023-12-17
inv_92308,sub_53296,495.82,2024-06-12
inv_92309,sub_51871,775.55,2023-11-28
inv_92310,sub_53551,706.0,2023-04-23
inv_92311,sub_50867,52.89,2023-06-10
inv_92312,sub_53543,1219.02,2023-08-26
inv_92313,sub_51854,1144.33,2023-09-09
inv_92314,sub_53813,951.96,2023-11-05
inv_92315,sub_50172,1288.95,2024-01-10
inv_92316,sub_52621,364.52,2024-12-03
inv_92317,sub_52789,394.08,2023-01-01
inv_92318,sub_53286,1459.45,2024-03-03
inv_92319,sub_51138,1459.1,2024-12-02
inv_92320,sub_51884,823.79,2024-01-05
inv_92321,sub_52721,109.97,2024-12-28
inv_92322,sub_51705,1403.49,2024-10-01
inv_92323,sub_53661,1086.21,2023-07-22
inv_92324,sub_52045,122.21,2024-07-03
inv_92326,sub_50290,51.29,2024-12-28
inv_92327,sub_53618,1049.29,2023-03-13
inv_92328,sub_53331,1104.86,2024-02-15
inv_92329,sub_51321,405.05,2023-04-18
inv_92330,sub_52309,1216.59,2024-11-14
inv_92331,sub_50842,276.64,2023-06-20
inv_92332,sub_53579,1374.66,2024-02-05
inv_92333,sub_53826,1432.5,2023-12-28
inv_92334,sub_50698,1032.95,2023-01-31
inv_92335,sub_50326,907.52,2023-03-22
inv_92336,sub_51792,733.88,2024-06-06
inv_92337,sub_52917,674.59,2023-11-18
inv_92338,sub_50085,1273.35,2023-11-03
inv_92339,sub_51909,966.93,2023-02-02
inv_92340,sub_50046,1294.35,2024-02-14
inv_92341,sub_50751,227.81,2023-02-15
inv_92342,sub_50311,1407.05,2024-05-20
inv_92343,sub_51364,924.71,2024-04-21
inv_92344,sub_52808,437.17,2024-07-13
inv_92345,sub_52641,898.27,2024-09-06
inv_92346,sub_53803,283.24,2024-07-30
inv_92347,sub_53218,1234.03,2024-02-23
inv_92348,sub_53608,45.3,2023-11-12
inv_92349,sub_52626,435.18,2023-01-19
inv_92350,sub_51900,1459.42,2024-10-07
inv_92351,sub_50077,640.79,2023-02-22
inv_92352,sub_52979,551.05,2024-09-23
inv_92353,sub_51557,1345.89,2023-05-12
inv_92354,sub_51935,324.42,2024-07-24
inv_92355,sub_51008,1453.04,2023-04-08
inv_92357,sub_52427,765.22,2023-06-12
inv_92358,sub_50570,1374.97,2023-03-29
inv_92359,sub_52111,1065.36,2024-07-02
inv_92360,sub_51838,1190.1,2023-04-23
inv_92361,sub_51768,1430.5,2024-11-30
inv_92362,sub_51192,1033.03,2023-10-03
inv_92363,sub_51408,124.37,2024-09-14
inv_92364,sub_53860,628.85,2023-08-09
inv_92365,sub_52000,41.5,2023-09-25
inv_92366,sub_50121,1241.6,2024-11-16
inv_92367,sub_51153,916.39,2024-06-17
inv_92368,sub_51323,352.62,2023-11-22
inv_92369,sub_52923,85.68,2023-05-23
inv_92370,sub_53992,1451.58,2024-04-11
inv_92371,sub_52605,451.16,2024-07-30
inv_92372,sub_50998,1408.08,2025-01-01
inv_92373,sub_53595,191.44,2024-07-30
inv_92374,sub_50414,1031.84,2024-01-25
inv_92375,sub_51443,430.57,2024-08-28
inv_92376,sub_51151,1378.51,2023-01-25
inv_92377,sub_51680,219.2,2024-08-14
inv_92378,sub_52750,488.0,2023-05-15
inv_92379,sub_53020,1135.71,2024-09-20
inv_92380,sub_51369,760.68,2024-10-11
inv_92381,sub_53354,604.52,2024-04-04
inv_92382,sub_50643,543.63,2024-09-01
inv_92383,sub_50778,301.36,2024-11-12
inv_92384,sub_52917,344.97,2023-01-23
inv_92385,sub_50607,94.3,2024-03-03
inv_92386,sub_53155,829.44,2023-05-26
inv_92388,sub_51157,518.45,2023-06-15
inv_92389,sub_52276,184.95,2023-09-14
inv_92390,sub_52346,713.23,2023-11-21
inv_92391,sub_53371,1231.92,2023-11-23
inv_92392,sub_53546,241.65,2023-08-17
inv_92393,sub_50593,578.27,2023-03-29
inv_92394,sub_53999,67.89,2024-07-17
inv_92395,sub_50636,187.17,2024-06-21
inv_92396,sub_51691,276.23,2023-11-24
inv_92397,sub_53253,1139.83,2024-11-19
inv_92398,sub_50525,570.65,2023-11-23
inv_92399,sub_50269,378.53,2024-07-31
inv_92400,sub_53095,951.62,2024-09-27
inv_92401,sub_51606,1234.92,2024-09-15
inv_92402,sub_51217,286.49,2024-11-12
inv_92403,sub_51668,450.31,2024-09-19
inv_92404,sub_52040,1150.2,2023-01-17
inv_92405,sub_51945,50.21,2023-10-26
inv_92406,sub_51383,579.23,2023-03-15
inv_92407,sub_51458,551.79,2023-05-20
inv_92408,sub_51986,1347.19,2023-06-06
inv_92409,sub_53917,1282.06,2024-02-13
inv_92410,sub_52333,1386.96,2024-08-21
inv_92411,sub_53610,547.97,2024-05-11
inv_92412,sub_51455,1230.04,2023-11-08
inv_92413,sub_50469,1001.1,2023-01-16
inv_92414,sub_51027,497.67,2024-08-11
inv_92415,sub_50201,663.46,2023-11-05
inv_92416,sub_52944,1298.66,2024-06-22
inv_92417,sub_53042,1250.39,2024-09-15
inv_92419,sub_52518,762.65,2024-02-01
inv_92420,sub_53273,652.77,2023-03-17
inv_92421,sub_53800,1311.91,2023-04-21
inv_92422,sub_53548,801.56,2024-03-30
inv_92423,sub_53575,105.08,2023-01-14
inv_92424,sub_51795,418.74,2024-07-21
inv_92425,sub_52487,1218.43,2023-01-14
inv_92426,sub_51702,155.23,2023-02-10
inv_92427,sub_50626,1312.41,2023-07-14
inv_92428,sub_50470,572.84,2024-03-18
inv_92429,sub_53687,707.69,2023-11-21
inv_92430,sub_50760,190.48,2024-02-25
inv_92431,sub_50800,563.82,2023-06-11
inv_92432,sub_52563,399.79,2023-10-14
inv_92433,sub_51233,1455.47,2023-12-30
inv_92434,sub_53699,1423.65,2024-04-06
inv_92435,sub_51779,1475.27,2023-11-10
inv_92436,sub_51869,801.31,2024-06-08
inv_92437,sub_52365,164.22,2023-11-21
inv_92438,sub_53248,569.7,2023-09-04
inv_92439,sub_52550,812.31,2024-04-22
inv_92440,sub_52011,1417.37,2024-11-28
inv_92441,sub_53668,1006.96,2023-11-11
inv_92442,sub_50546,492.29,2024-05-27
inv_92443,sub_50086,755.87,2023-10-30
inv_92444,sub_50594,254.83,2023-06-15
inv_92445,sub_50005,1175.89,2024-04-25
inv_92446,sub_53044,335.98,2024-02-28
inv_92447,sub_50049,36.38,2023-11-06
inv_92448,sub_51319,296.21,2023-09-05
inv_92450,sub_50447,1142.69,2023-05-17
inv_92451,sub_52611,1359.78,2023-09-28
inv_92452,sub_53082,168.86,2024-08-25
inv_92453,sub_50869,1083.44,2023-12-02
inv_92454,sub_50899,776.33,2023-07-16
inv_92455,sub_50061,1318.51,2023-03-14
inv_92456,sub_52824,775.7,2024-02-25
inv_92457,sub_51765,37.2,2023-01-27
inv_92458,sub_50998,1079.21,2023-04-23
inv_92459,sub_52658,418.63,2023-02-22
inv_92460,sub_52679,328.26,2023-08-27
inv_92461,sub_50397,385.74,2023-07-19
inv_92462,sub_53629,584.38,2023-02-06
inv_92463,sub_53716,1208.28,2024-12-15
inv_92464,sub_51938,239.42,2023-02-23
inv_92465,sub_52783,687.01,2023-04-01
inv_92466,sub_50291,554.6,2024-11-19
inv_92467,sub_53121,1082.11,2024-05-16
inv_92468,sub_53531,1452.5,2024-12-01
inv_92469,sub_50717,1401.25,2024-05-29
inv_92470,sub_53470,652.61,2024-06-28
inv_92471,sub_50543,619.5,2023-01-27
inv_92472,sub_53227,162.9,2024-01-21
inv_92473,sub_53533,134.86,2023-02-27
inv_92474,sub_50773,70.93,2024-11-18
inv_92475,sub_50881,795.1,2024-08-17
inv_92476,sub_53119,1145.67,2023-06-11
inv_92477,sub_51629,332.55,2023-10-17
inv_92478,sub_50031,1103.42,2023-10-29
inv_92479,sub_53096,749.76,2024-01-17
inv_92481,sub_51646,940.35,2023-08-19
inv_92482,sub_53838,251.79,2024-09-15
inv_92483,sub_53367,876.0,2024-12-20
inv_92484,sub_53314,830.21,2023-03-10
inv_92485,sub_50667,770.21,2024-10-05
inv_92486,sub_50028,920.68,2023-03-11
inv_92487,sub_53312,1381.6,2023-03-28
inv_92488,sub_51918,715.36,2023-01-30
inv_92489,sub_50328,871.56,2024-12-05
inv_92490,sub_52154,296.64,2024-05-14
inv_92491,sub_51896,976.63,2023-04-29
inv_92492,sub_51870,894.27,2024-02-19
inv_92493,sub_52032,787.75,2024-10-10
inv_92494,sub_52297,667.68,2024-02-11
inv_92495,sub_51789,201.87,2023-03-24
inv_92496,sub_52913,686.71,2025-01-01
inv_92497,sub_53015,1117.15,2023-09-22
inv_92498,sub_51272,180.38,2024-01-22
inv_92499,sub_51474,685.61,2023-08-08
inv_92500,sub_53880,1335.25,2024-05-07
inv_92501,sub_53655,1343.41,2024-09-06
inv_92502,sub_52162,291.87,2024-06-29
inv_92503,sub_50305,339.18,2024-07-05
inv_92504,sub_53229,1423.23,2024-06-01
inv_92505,sub_53946,40.91,2023-04-08
inv_92506,sub_53934,287.78,2024-12-03
inv_92507,sub_51499,540.61,2023-10-07
inv_92508,sub_52734,426.52,2024-04-03
inv_92509,sub_53802,300.03,2023-06-20
inv_92510,sub_51599,410.14,2024-04-02
inv_92512,sub_53484,948.25,2024-08-07
inv_92513,sub_50343,312.5,2023-02-12
inv_92514,sub_51084,658.44,2024-01-16
inv_92515,sub_50586,757.54,2023-02-26
inv_92516,sub_53981,1098.13,2023-12-31
inv_92517,sub_51768,391.99,2023-10-14
inv_92518,sub_53253,332.36,2024-10-10
inv_92519,sub_50728,870.98,2023-09-01
inv_92520,sub_52163,1224.22,2024-03-08
inv_92521,sub_51307,166.8,2024-08-23
inv_92522,sub_51045,687.32,2024-08-09
inv_92523,sub_52384,214.46,2023-08-18
inv_92524,sub_50799,685.25,2024-11-01
inv_92525,sub_53927,1395.99,2024-09-05
inv_92526,sub_51428,199.43,2023-08-12
inv_92527,sub_53386,1030.56,2023-03-27
inv_92528,sub_52781,1215.54,2023-05-30
inv_92529,sub_50639,671.32,2024-03-19
inv_92530,sub_50404,539.66,2023-09-18
inv_92531,sub_53189,243.88,2024-12-15
inv_92532,sub_50345,148.87,2024-07-08
inv_92533,sub_53076,1307.86,2024-12-10
inv_92534,sub_51212,1396.02,2023-06-11
inv_92535,sub_50977,197.76,2023-12-03
inv_92536,sub_52077,339.46,2023-03-31
inv_92537,sub_53873,1053.78,2023-08-11
inv_92538,sub_50701,942.2,2023-12-26
inv_92539,sub_52010,58.85,2023-10-26
inv_92540,sub_53771,1334.46,2024-09-29
inv_92541,sub_51812,1284.21,2024-07-02
inv_92543,sub_51513,476.66,2024-02-16
inv_92544,sub_50594,964.95,2024-03-26
inv_92545,sub_53915,986.07,2024-06-17
inv_92546,sub_53458,1434.63,2023-04-19
inv_92547,sub_52298,707.6,2023-04-29
inv_92548,sub_51961,1092.71,2023-11-18
inv_92549,sub_50552,896.86,2024-03-18
inv_92550,sub_51190,260.17,2024-06-04
inv_92551,sub_51036,989.77,2024-02-04
inv_92552,sub_52252,489.45,2024-08-27
inv_92553,sub_50626,616.15,2024-05-14
inv_92554,sub_52827,1394.65,2023-12-27
inv_92555,sub_52810,819.01,2024-02-13
inv_92556,sub_53409,908.36,2024-04-06
inv_92557,sub_52874,1073.16,2023-06-14
inv_92558,sub_52693,925.83,2024-10-21
inv_92559,sub_50217,352.25,2023-05-03
inv_92560,sub_51606,199.82,2023-05-22
inv_92561,sub_52096,141.4,2023-04-19
inv_92562,sub_53873,170.16,2023-02-04
inv_92563,sub_51228,50.25,2024-12-29
inv_92564,sub_53666,754.71,2024-11-02
inv_92565,sub_52695,1489.6,2024-04-25
inv_92566,sub_50942,724.57,2024-06-06
inv_92567,sub_50201,572.98,2023-05-01
inv_92568,sub_52971,1036.66,2023-01-04
inv_92569,sub_50525,88.81,2023-09-05
inv_92570,sub_52314,1277.59,2023-02-27
inv_92571,sub_52574,138.2,2024-11-26
inv_92572,sub_50931,1449.58,2024-03-09
inv_92574,sub_53871,116.78,2023-02-23
inv_92575,sub_53402,1360.52,2024-05-05
inv_92576,sub_50458,881.1,2024-11-03
inv_92577,sub_53755,753.74,2024-05-16
inv_92578,sub_53558,1126.17,2023-09-20
inv_92579,sub_50271,1035.43,2024-01-29
inv_92580,sub_53394,95.19,2023-09-30
inv_92581,sub_52245,520.66,2024-07-16
inv_92582,sub_52784,1232.98,2024-06-20
inv_92583,sub_52215,986.86,2024-10-08
inv_92584,sub_53281,481.84,2024-11-12
inv_92585,sub_50557,444.57,2023-03-01
inv_92586,sub_53692,423.4,2024-09-23
inv_92587,sub_53058,770.49,2024-02-18
inv_92588,sub_51193,1281.21,2023-08-16
inv_92589,sub_52056,645.84,2023-10-27
inv_92590,sub_51295,177.66,2024-03-02
inv_92591,sub_51351,1329.04,2024-05-20
inv_92592,sub_53652,634.98,2024-03-31
inv_92593,sub_53853,1458.52,2023-04-22
inv_92594,sub_51405,565.9,2023-11-20
inv_92595,sub_53432,419.41,2024-12-12
inv_92596,sub_51909,1248.07,2023-08-06
inv_92597,sub_53726,290.18,2023-03-22
inv_92598,sub_50619,582.18,2024-07-05
inv_92599,sub_53901,181.71,2024-02-27
inv_92600,sub_52119,567.92,2024-02-05
inv_92601,sub_50878,461.36,2024-06-23
inv_92602,sub_52766,524.52,2024-12-05
inv_92603,sub_52416,747.55,2024-05-11
inv_92605,sub_52673,1456.87,2024-05-31
inv_92606,sub_53428,1128.46,2024-07-21
inv_92607,sub_50751,662.77,2024-12-16
inv_92608,sub_50967,468.05,2023-11-08
inv_92609,sub_50748,324.88,2024-09-23
inv_92610,sub_50756,805.16,2024-06-16
inv_92611,sub_52615,722.3,2023-01-17
inv_92612,sub_51359,220.86,2023-03-26
inv_92613,sub_53262,330.37,2023-07-06
inv_92614,sub_51950,1382.82,2023-06-30
inv_92615,sub_51341,810.57,2024-02-17
inv_92616,sub_50480,769.99,2023-04-11
inv_92617,sub_50266,948.07,2023-01-11
inv_92618,sub_52904,831.94,2024-05-28
inv_92619,sub_51913,402.86,2024-02-27
inv_92620,sub_50465,533.51,2023-11-16
inv_92621,sub_51915,192.87,2023-06-24
inv_92622,sub_50280,1156.48,2024-01-20
inv_92623,sub_53846,205.78,2024-01-19
inv_92624,sub_51862,953.33,2023-09-04
inv_92625,sub_53695,1069.48,2023-02-03
inv_92626,sub_50100,641.6,2023-04-26
inv_92627,sub_53544,974.77,2024-09-19
inv_92628,sub_53231,350.28,2024-07-20
inv_92629,sub_52497,531.19,2023-06-09
inv_92630,sub_52513,1048.0,2024-04-25
inv_92631,sub_53186,439.82,2024-07-06
inv_92632,sub_50040,269.8,2023-07-18
inv_92633,sub_50946,959.79,2024-01-03
inv_92634,sub_50655,375.02,2024-06-12
inv_92636,sub_52447,661.1,2024-07-25
inv_92637,sub_50878,1456.16,2024-11-01
inv_92638,sub_52113,475.87,2023-03-05
inv_92639,sub_51844,446.85,2023-03-14
inv_92640,sub_51610,1126.42,2024-09-17
inv_92641,sub_52139,1277.83,2023-11-21
inv_92642,sub_51338,498.52,2023-04-15
inv_92643,sub_50792,1191.81,2024-03-14
inv_92644,sub_53083,1053.16,2024-11-18
inv_92645,sub_51273,719.26,2023-11-28
inv_92646,sub_53732,1151.76,2024-10-10
inv_92647,sub_50027,449.63,2023-10-03
inv_92648,sub_53245,222.92,2024-07-23
inv_92649,sub_51064,602.22,2024-06-14
inv_92650,sub_53879,896.67,2023-08-03
inv_92651,sub_50819,381.48,2023-12-13
inv_92652,sub_51953,156.81,2024-03-19
inv_92653,sub_52240,1178.55,2024-01-04
inv_92654,sub_50787,771.53,2023-10-05
inv_92655,sub_52417,931.28,2023-10-04
inv_92656,sub_50090,794.44,2023-10-04
inv_92657,sub_53035,689.29,2023-06-01
inv_92658,sub_51920,929.51,2024-04-08
inv_92659,sub_50631,776.46,2024-09-27
inv_92660,sub_53572,225.51,2024-04-13
inv_92661,sub_53051,1453.28,2023-11-01
inv_92662,sub_50001,1486.69,2024-12-01
inv_92663,sub_51167,1195.08,2023-09-20
inv_92664,sub_50215,801.03,2024-09-07
inv_92665,sub_52219,168.21,2024-04-30
inv_92667,sub_53991,797.0,2024-04-05
inv_92668,sub_53062,528.47,2023-10-05
inv_92669,sub_53628,557.97,2023-04-28
inv_92670,sub_51599,452.79,2023-06-18
inv_92671,sub_52656,71.13,2023-04-06
inv_92672,sub_50454,1108.01,2023-02-21
inv_92673,sub_52151,269.91,2024-12-04
inv_92674,sub_53406,988.92,2023-11-30
inv_92675,sub_51032,953.01,2024-10-26
inv_92676,sub_51305,217.75,2023-03-25
inv_92677,sub_52664,222.99,2024-12-11
inv_92678,sub_51493,873.28,2023-11-15
inv_92679,sub_53221,645.5,2023-07-12
inv_92680,sub_51012,851.83,2024-04-29
inv_92681,sub_53966,862.6,2024-07-02
inv_92682,sub_51033,238.31,2024-03-06
inv_92683,sub_53718,897.71,2023-02-16
inv_92684,sub_50414,711.08,2023-01-27
inv_92685,sub_53633,575.63,2024-10-20
inv_92686,sub_50212,1041.86,2023-12-04
inv_92687,sub_53838,358.9,2023-07-21
inv_92688,sub_51914,110.96,2023-05-07
inv_92689,sub_52455,958.01,2024-01-24
inv_92690,sub_50931,912.78,2024-09-16
inv_92691,sub_52141,1213.4,2024-12-08
inv_92692,sub_51665,1107.21,2023-03-06
inv_92693,sub_53655,404.31,2023-08-10
inv_92694,sub_51671,391.19,2023-07-08
inv_92695,sub_52328,583.93,2024-12-16
inv_92696,sub_52342,102.25,2023-11-16
inv_92698,sub_52412,79.61,2024-08-19
inv_92699,sub_50681,605.43,2023-05-08
inv_92700,sub_50764,1447.04,2024-07-03
inv_92701,sub_53209,1259.37,2023-10-09
inv_92702,sub_50046,456.78,2024-05-21
inv_92703,sub_51698,1219.34,2024-06-03
inv_92704,sub_53981,992.81,2023-01-28
inv_92705,sub_51793,385.44,2023-10-13
inv_92706,sub_51721,90.9,2024-05-14
inv_92707,sub_52380,701.05,2023-09-18
inv_92708,sub_50243,958.88,2024-04-27
inv_92709,sub_53231,1228.81,2024-06-12
inv_92710,sub_51435,1142.34,2023-10-04
inv_92711,sub_51057,1258.31,2024-08-31
inv_92712,sub_52829,244.93,2023-12-14
inv_92713,sub_53964,873.34,2023-09-10
inv_92714,sub_51037,807.97,2024-05-30
inv_92715,sub_51560,860.34,2023-11-12
inv_92716,sub_51665,828.87,2023-01-06
inv_92717,sub_50513,282.12,2023-01-16
inv_92718,sub_52725,926.39,2024-03-08
inv_92719,sub_51124,597.4,2023-07-26
inv_92720,sub_50282,1067.92,2024-05-24
inv_92721,sub_53681,1004.52,2024-12-05
inv_92722,sub_53641,932.09,2024-08-02
inv_92723,sub_51715,216.95,2024-11-18
inv_92724,sub_52580,720.89,2023-05-11
inv_92725,sub_53377,339.87,2023-11-04
inv_92726,sub_53857,995.36,2023-06-06
inv_92727,sub_52235,1043.0,2023-10-22
inv_92729,sub_53560,716.52,2023-09-04
inv_92730,sub_51889,524.14,2024-02-06
